#SampleID	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
GROUP	KLT	KRN	KRN	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KRN	KRN	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KRN	KLT
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces sp. oral strain Hal-1083	0.0007361031620884382	0.00010770315146064936	0.0	0.0	0.0	0.0	0.00015561476387163561	7.478283205703643e-05	0.0002720081769335812	0.00022499844109937232	0.0	0.00010514708259893975	0.0023743124166409196	0.0001838320735685498	0.004387466722294025	0.0	0.0	0.0	0.0	2.50413685146702e-05	0.0	3.7539838881038034e-05	9.314641061142277e-05	0.0	0.0004056395036571501	0.0	0.00031350443452406835	0.000441299474464443	0.0003348362183182491	0.0	0.00048144426549329047	0.0	0.00025326989885678244	0.003381753063868486	0.0	0.0	0.0	3.392651559018361e-05	4.0526331713204584e-05	0.000153395910557896	0.0	5.7810738249664604e-05	0.0	0.00012649132796655068	0.000192313316242255	0.0	0.0	0.0	0.0	0.00021881913431582653	0.0	4.1831836123139475e-05	5.584536322165671e-05	0.0004217782215796353	0.0	3.892203125028556e-05	0.0	4.6419974254498484e-05	5.6684131098292115e-05
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces sp. ph3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31290175869644e-05	0.001742550131966022	0.0	0.0	6.215394431838271e-05	0.0001001654740586808	0.0	3.7539838881038034e-05	0.0	0.0	3.6876318514286375e-05	0.0	0.00043890620833369565	0.0	0.00019133498189614234	4.02275937046292e-05	5.3493807277032275e-05	0.0	0.0	0.0009728330731676466	0.0	0.0	0.0	0.0	6.078949756980687e-05	0.0	0.00025335487238052905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1831836123139475e-05	0.0	0.0	0.0	0.0	0.0	2.3209987127249242e-05	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces viscosus	0.0	0.0	0.0	0.0	0.0001426328453728312	0.0	0.0	0.0	0.0	5.624961027484308e-05	0.0	0.0	3.5974430555165446e-05	0.00013787405517641234	0.00018938705276089318	0.0	1.5488380945268702e-05	4.0955350250580394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.825989489288862e-05	0.00019133498189614234	0.0	0.0	0.0	0.0	0.0003242776910558822	0.0	0.0	8.856287949621924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.962170292768622e-05	8.205717536843495e-05	0.0	0.0	0.0	7.908341654618162e-05	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Chlamydia trachomatis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012390704756214962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.481628897545902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Pauljensenia hongkongensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5974430555165446e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.135044345240683e-05	0.0	0.0	0.0	0.0	0.0	3.618141412239749e-05	0.00018530153774621842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.665816397058803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6361138848727208e-05	0.0	0.0	0.0	2.3209987127249242e-05	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Schaalia odontolytica	3.2004485308192966e-05	0.0	0.0	0.0	2.377214089547187e-05	0.0	0.0	0.0	0.0	2.812480513742154e-05	0.0	0.0	0.0004676675972171508	0.0	1.57822543967411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001621388455279411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4452684562416151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_F0332|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4927610685678814e-05	0.0	5.624961027484308e-05	0.0	0.0	0.0	0.0	0.0	0.00015021983896258811	0.0	0.0	0.0	0.0	4.841332938931028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02275937046292e-05	0.0	0.0	0.0	0.0005095792288021007	0.0	0.0	0.0	1.6963257795091806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00012820887749483668	0.0	0.0	0.0	0.0	8.205717536843495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6419974254498484e-05	0.0001417103277457303
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_F0332|s_Actinobaculum sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.478283205703643e-05	0.0	0.0	6.822656419433063e-05	0.0	0.0	0.0	0.00047346763190223294	0.0005107474524727996	0.0	0.0	0.0	0.0	4.841332938931028e-05	0.0	0.0	0.0	3.6876318514286375e-05	0.0	3.135044345240683e-05	0.0	0.00014350123642210675	0.0	0.0	0.0	0.00021708848473438495	0.0005095792288021007	0.0	0.0	0.0001771257589924385	3.392651559018361e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.410443874741834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010544455539490883	0.0	0.0	0.0	2.3209987127249242e-05	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Mobiluncus|s_Mobiluncus curtisii	0.0	0.0	0.0	0.0003140686411532567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Varibaculum|s_?	0.0	0.0	0.0	0.00010468954705108556	0.0	0.0	0.0	0.0002492761068567881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017896189565087865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_?|g_?|s_?	1.0668161769397653e-05	0.0	7.794713434434335e-05	0.0	0.0	7.433225645879664e-06	0.0	8.309203561892938e-06	3.022313077039791e-05	0.0004874966223819733	0.0	0.00012267159636542973	5.995738425860908e-05	0.00013787405517641234	0.00013677953810508953	0.0003505129575793722	0.0	0.000723544521093587	4.1435962878921804e-05	0.0	1.6137776463103427e-05	0.0	3.1048803537140924e-05	0.0	8.604474320000155e-05	0.0	1.0450147817468943e-05	4.412994744644431e-05	0.00020727956372082083	0.0	0.00047252863094711844	2.3508285928407954e-05	0.00014472565648958997	0.0007257643561726887	0.0	0.0	0.0	0.0	3.3771943094337155e-05	0.000153395910557896	0.0	7.708098433288614e-05	0.0	0.0	0.0	0.0	0.0	1.2237339357533848e-05	0.0	7.293971143860884e-05	0.0	3.485986343594957e-05	0.0	0.00019331501822399951	0.0	6.487005208380926e-06	0.0	7.736662375749747e-06	1.889471036609737e-05
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_?|s_?	0.0	0.0	0.0004676828060660601	0.0	0.0	4.459935387527798e-05	0.00015561476387163561	7.478283205703643e-05	0.0	0.0006187457130232739	0.0	0.00036801478909628913	0.0	0.0005055382023135119	0.0018307415100219675	0.0036954080384796672	1.5488380945268702e-05	4.0955350250580394e-05	0.0	5.00827370293404e-05	0.0	3.7539838881038034e-05	0.0	0.0	7.375263702857275e-05	0.0	0.0	8.825989489288862e-05	0.00043050370926632026	0.00024136556222777522	0.0	0.0	0.0006512654542031548	0.021078049918632345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.858039732466386e-05	0.0	0.0	0.0	0.0	2.0915918061569737e-05	0.0	0.00021088911078981766	0.00015668316825207868	0.0	6.132347709016239e-05	2.3209987127249242e-05	2.8342065549146058e-05
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Alloscardovia|s_Alloscardovia omnicolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010514708259893975	0.0	0.0	0.0011994513341523235	9.013190337755287e-05	0.00020134895228849314	0.004013624324556879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002964824603939495	0.0	0.0	0.0	0.0	2.0263165856602292e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003163336661847265	0.0	0.0009925117968822817	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_?	2.9542601822947355e-05	1.0356072255831669e-05	0.0	0.004048666906148713	0.05871718801181552	0.0	0.029175773164856398	0.022108873169682824	4.1847411835935574e-05	0.06376975047927978	0.003225017207493551	0.07873090015523689	0.0014472790138731946	0.0	0.0	0.04284269807213013	0.0003848266957939839	0.0	9.084038015763626e-05	0.0	0.0023126675039047448	1.155071965570401e-05	0.00035347868642283514	0.0076189234994633315	0.00018438159257143187	0.0	0.0014397088262374522	0.0	0.0007506218520540968	0.024520265578113983	0.026214023019871854	5.424989060401836e-06	0.0002922344986809028	0.11832572232429196	3.379883892143058e-06	0.015454371436896748	0.0	4.436544346408626e-05	0.0027433209159707715	7.866456951686974e-06	0.00039627300551826346	0.00024013691272937608	0.0020629468303623626	0.0001240588024287324	0.008777376997723435	0.016119986690214808	1.5771645433563345e-05	0.0009460404657170399	0.0	0.0018452344307209605	0.00021412993054783735	1.6089167739669032e-05	0.005706966541536226	0.01064178897524003	0.00014061309971340397	5.6886045673494274e-05	0.0	0.0	0.005851546456454463
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium adolescentis	4.000560663524121e-05	9.61635280898655e-06	0.0	0.00031126445685724545	0.00018678110703585038	0.0	0.0	0.0002421539323751656	2.1048251786527116e-05	0.0	0.0001169598243331382	7.510505899924268e-06	9.892968402670498e-05	0.0	0.0	2.897096894278485e-05	0.0	0.0	0.0016537388756141112	0.0	0.0008385880269219817	0.0002480310783211441	0.0012563676574135953	0.0035373573390365468	1.4487125130612505e-05	8.640605077695175e-07	2.239317389457631e-06	1.576069551658725e-06	0.001016467091323256	0.0	0.0	0.00010998519487933722	0.0	0.0005790673054569325	4.0800026983726914e-05	0.0	0.0	6.11888941894383e-05	7.671055645713723e-05	3.560976495094014e-05	0.006161952431826438	0.00024363096833787229	0.0	0.00036818011533121	0.0003399824697854151	0.0	0.0001265755013622201	0.0009663127614109765	0.0	0.0004327539129549605	0.0	0.00018674926840687268	0.00028620748651099064	0.0010506796769706986	1.3056930687673225e-05	0.0	0.0	0.0	0.0002044677586045537
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00292497973429184	0.0	0.0	0.05813467977714736	0.0	0.0	0.0	0.0	0.03542637796675204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.825989489288862e-05	0.0	0.0	0.0	0.0	0.0	0.12396672875222012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7810738249664604e-05	0.0	3.162283199163767e-05	0.0	0.0	0.0	0.0	0.0	0.0011761528469475676	0.0	0.0	0.0	0.0	0.0	7.784406250057112e-05	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium bifidum	0.0	0.001346289393258117	0.0	0.008093810606387053	0.0024960747940245462	0.0	0.01126910248370428	0.040002583247843074	0.0035247726260976566	0.0	0.0025414395162388155	0.0	0.0	0.0	0.0	7.510991948129405e-06	0.0	0.0	0.006852472361101694	0.0	0.056389425406199144	0.00114496508587166	0.023154645237822843	0.022285351235930242	0.0364153645328578	0.0	2.3512832589305125e-05	0.0	0.014039204296629443	1.00568984261573e-05	0.050578394780434015	0.0	0.0007959911106927448	3.474403832741595e-05	0.0008897544346066599	0.0	0.0	0.0056148383301753875	0.003404211863909185	0.0	0.042964763774531387	0.004574274664004712	0.012107430640618354	5.533995598536592e-05	0.005368746745096286	0.00697110987830877	7.322549665582982e-06	5.5068027108902324e-05	0.0	0.01397023410647605	8.699028428505892e-06	0.0	0.007622892079756141	0.015019258859062327	0.0015733601478646235	1.4595761718857084e-05	0.0	0.0	0.007354766010003401
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium breve	0.0	0.0	0.0	0.0	0.0	0.0	0.013400160222279732	0.0	0.0	0.0	0.0	0.015754537876074472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2513279627012677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002232241455454994	0.0020247888831330034	0.0	0.0	0.0	0.08270625301406215	0.0	0.0	0.0	0.0	0.00020938604718489034	0.0	0.0	0.0	0.10047067877266884	0.0	0.0	0.0	0.0	0.0	0.0	0.0008388066815440018	0.0	0.0	0.0	0.00019331501822399951	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium gallicum	6.400897061638593e-05	0.0	0.0	0.0	9.508856358188748e-05	0.0	0.00010374317591442375	0.0	0.0	0.0	0.0	5.2573541299469874e-05	7.194886111033089e-05	0.0	0.0	3.004396779251762e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.1048803537140924e-05	0.0	0.0	0.0	0.0	0.0	4.7833745474035584e-05	0.0	0.0	0.0	0.0	0.001158134610913865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium longum	0.0003472486655938937	5.923673330335715e-05	0.0	0.003331744834900798	0.008524689725116212	1.1149838468819497e-06	0.015766369159594548	0.0015492510041149382	0.0008500255529174412	0.13655717886423652	0.000938115257672046	0.00026549638356232285	0.0071661065665889565	0.0	0.0003203797642538443	4.055935651989879e-05	0.0	8.19107005011608e-06	3.1076972159191354e-06	5.2586873880807426e-05	0.040531639364730566	0.004990921579234006	0.002117528401233011	0.01683782093381396	0.019160935100023202	4.838738843509298e-06	0.022504915832310245	0.0	0.008413955828882859	0.00938107485191953	0.0036308921689285657	0.0008874377937974002	5.427212118359624e-05	0.00018066899930256294	0.00020211705675015482	0.004018136573593154	1.3284431924432886e-05	0.0014418769125828033	0.0019351323393055188	0.00017896189565087865	0.01878204120580989	0.001611474328709401	0.0033606868171242392	0.002088688053047668	0.0036235034001978216	7.997449191176408e-06	0.00011276726484997793	0.016935253936891093	4.481085146384311e-06	0.008242643265759292	7.655145017085186e-05	0.0022997051908695927	0.0044774019962963265	0.01028875249265823	0.0008147524749108092	2.919152343771417e-06	0.0	7.65929575199225e-05	0.0025437003830358585
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium sp. F-10	0.0	0.0	0.0	0.00010468954705108556	0.0	0.0	0.0	7.478283205703643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019267722738698638	0.0	0.0011619199053434467	0.00018769919440519015	9.314641061142277e-05	0.0	0.0	0.0	0.0	0.0	0.0014350123642210674	0.0	0.0	0.00028209943114089546	0.0	9.265076887310921e-05	0.0	0.0	0.0	8.481628897545902e-05	0.0	5.113197018596533e-05	0.004391484454595838	0.00023124295299865841	0.0	0.0003162283199163767	9.61566581211275e-05	0.0	8.787059598699578e-05	0.0006975283433794294	0.0	0.00041028587684217475	0.0	0.00023007509867726712	0.00027922681610828353	0.0008699175820079979	0.0001044554455013858	0.0	0.0	0.0	8.502619664743817e-05
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Gardnerella|s_Gardnerella vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1048803537140924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.598811856933343e-05	0.0	0.0	0.00010663265588235212	0.0	0.0	0.0	5.4704783578956634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Parascardovia|s_Parascardovia denticolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15645087934822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7994059284666714e-05	0.0	6.410443874741834e-05	2.665816397058803e-05	0.0	0.0	0.0	5.4704783578956634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_?	0.0	0.0	4.6768280606606016e-05	0.04189152225249189	9.508856358188749e-06	8.919870775055598e-06	0.0	2.4927610685678814e-05	0.00032640981232029745	0.0	0.0	1.0514708259893975e-05	1.438977222206618e-05	0.0	6.31290175869644e-06	9.614069693605639e-05	1.2390704756214963e-05	4.9146420300696475e-05	0.0	0.0	1.936533175572411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.349380727703228e-06	0.0	4.341769694687699e-05	0.00010191584576042013	0.0	0.0	7.08503035969754e-05	0.0	0.0	0.0	0.0003884774709834779	5.781073824966461e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.183183612313948e-06	1.1169072644331342e-05	1.5816683309236324e-05	0.0	0.0	0.0	0.0	5.668413109829211e-06
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_Corynebacterium argentoratense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024136556222777522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001983944588440224
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_Corynebacterium imitans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001997794569379855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_Corynebacterium pyruviciproducens	0.0	0.0	0.0	0.0021461357145472542	0.0	2.229967693763899e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.665816397058803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_Corynebacterium striatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003173428730891781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Lawsonella|s_?	0.0	0.0	0.0	0.009605265941937101	0.0	0.0	0.0	0.0	0.0	5.624961027484308e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022125791108571825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Dietziaceae|g_Dietzia|s_?	0.0	0.0	0.0	0.0025910662895143677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Corynebacteriales|f_Mycobacteriaceae|g_Mycobacterium|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012467041442789139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Frankiales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002822084835685905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Frankiales|f_Acidothermaceae|g_Acidothermus|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012750383293761618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.214953806380589e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1581346109138652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteriota|c_Actinobacteria|o_Frankiales|f_Frankiaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015867143654458903	0.0	0.0	0.00010514708259893975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
